"Time [ns]","O(a4966:zdiff) [ohm]","O(a4967:zdiff) [ohm]","O(a4968:zdiff) [ohm]","O(a4969:zdiff) [ohm]","O(a4970:zdiff) [ohm]"
0.806158058411889,100,100,100,100,100
0.812893468491107,100,100,100,100,100
0.819628878570324,100,100,100,100,100
0.826364288649542,100,100,100,100,100
0.833099698728759,100,100,100,100,100
0.839835108807977,100,100,100,100,100
0.846570518887195,100,100,100,100,100
0.853305928966412,100,100,100,100,100
0.86004133904563,100,100,100,100,100
0.866776749124847,100,100,100,100,100
0.873512159204065,100,100,100,100,100
0.880247569283282,100,100,100,100,100
0.8869829793625,100,100,100,100,100
0.893718389441718,100,100,100,100,100
0.900453799520935,100,100,100,100,100
0.907189209600153,100,100,100,100,100
0.91392461967937,100,100,100,100,100
0.920660029758588,100,100,100,100,100
0.927395439837805,100,100,100,100,100
0.934130849917023,100,100,100,100,100
0.940866259996241,100,100,100,100,100
0.947601670075459,100,100,100,100,100
0.954337080154677,100,100,100,100,100
0.961072490233894,100,100,100,100,100
0.967807900313112,100,100,100,100,100
0.97454331039233,100,100,100,100,100
0.981278720471548,100,100,100,100,100
0.988014130550765,100,100,100,100,100
0.994749540629983,100,100,100,100,100
1.0014849507092,99.5971496489414,99.6297639679062,99.5525021176274,99.5396975354162,99.5564899086032
1.00822036078842,98.243992840786,98.7166834720028,98.0828183501532,98.059428698094,98.5281695315312
1.01495577086764,96.740108830577,98.2658553678719,96.5081316791283,96.5394986016259,98.1404066922038
1.02169118094685,95.3986948209794,98.0587517877656,95.1318300142593,95.2670499883151,98.0627854787728
1.02842659102607,94.1631361876379,97.7525240457894,93.8713050399509,94.1434249618717,97.938209243643
1.03516200110529,92.9845108197116,97.2013630536136,92.6699319891656,93.1008906098646,97.6198836028487
1.04189741118451,91.8242751548798,96.3570715844264,91.4895498292395,92.088782161109,97.0433463329389
1.04863282126373,90.6616943982355,95.2589378352135,90.3147781462826,91.0802472588952,96.2212933661682
1.05536823134294,89.4881161688292,93.9917276087174,89.1437669365424,90.0631616400844,95.2084593107467
1.06210364142216,88.3039493875138,92.6570751711982,87.9831219191283,89.0358580035477,94.0792027193555
1.06883905150138,87.1167245737006,91.3477271817626,86.8443517244743,88.004695782451,92.9075345433189
1.0755744615806,85.9349539521446,90.1168580838629,85.7369323506227,86.977595478017,91.7401458971754
1.08230987165981,84.7686463549888,88.9973399816037,84.6700336557606,85.9640821888133,90.6106360366217
1.08904528173903,83.6278977509831,87.9860634392694,83.6497751803496,84.973128231366,89.5281820333646
1.09578069181825,82.5169889909588,87.0629662392855,82.6760149458252,84.0074059545755,88.4859479639124
1.10251610189747,81.4411834075447,86.2008609497607,81.7478225786327,83.0694774940151,87.4745006828619
1.10925151197669,80.403451278821,85.3647645880576,80.860345100839,82.1582063504549,86.479352418154
1.1159869220559,79.4045892415919,84.52461966699,80.0052636880104,81.2690855731146,85.4907535659037
1.12272233213512,78.4432979418168,83.6653224521055,79.173661520605,80.3967698741371,84.5081122289688
1.12945774221434,77.5166015363701,82.7817247253579,78.3564955157108,79.5361105688785,83.5365160243688
1.13619315229356,76.619682104763,81.8776097907593,77.5456247011164,78.6830340500437,82.5842829618903
1.14292856237277,75.7461977150411,80.9621820177423,76.7347060108823,77.8351012598697,81.6591424331458
1.14966397245199,74.88903185918,80.0463016601552,75.9197842083941,76.9915710149738,80.7648406537085
1.15639938253121,74.0414408904311,79.1394484776541,75.0995148765732,76.1530669400496,79.8991568314845
1.16313479261043,73.1983701509111,78.2480332867658,74.2750342006652,75.3210491143813,79.0538589970463
1.16987020268965,72.3575867429347,77.375117116611,73.4495276021935,74.4973017931308,78.2165619025027
1.17660561276886,71.520264981355,76.521198527783,72.6275829828726,73.6835893858883,77.3739693848786
1.18334102284808,70.6907771775878,75.6855133593874,71.8144268976683,72.8815272597767,76.515658914879
1.1900764329273,69.8756532704948,74.8672709307372,71.015136771588,72.0926054047524,75.6374512243565
1.19681184300652,69.0819090883486,74.0663916304383,70.2339075738751,71.3182329999282,74.7435221203231
1.20354725308573,68.3151287872787,73.2835481305625,69.4734360464078,70.5596655583324,73.8467283560418
1.21028266316495,67.5776527739926,72.5195449584005,68.7344073076029,69.8177147001453,72.9676843924387
1.21701807324417,66.8678767543646,71.7743900535564,68.0154818423971,69.0923331450589,72.129086363704
1.22375348332339,66.178895776859,71.0460194366779,67.3125994929974,68.3818620720186,71.3579055223361
1.23048889340261,65.5017528257952,70.3302476234177,66.6206291585657,67.6830736521362,70.6700324846428
1.23722430348182,64.8266511624752,69.6215979598908,65.9337237388489,66.9917011354511,70.0774593297247
1.24395971356104,64.1533298692259,68.9215961396091,65.2566880299976,66.3139558838109,69.5956147626615
1.25069512364026,63.5293527282911,68.2691716469388,64.6456406864945,65.7078607793185,69.274234481895
1.25743053371948,63.6962389887237,68.2485787317621,64.9229696286188,66.0164375167816,69.7918576304187
1.26416594379869,64.053157197181,67.9884769364666,65.3822423190649,66.472642554747,70.0242381057608
1.27090135387791,64.2576961735823,67.3584650571784,65.644418950038,66.6835615539354,69.81843212294
1.27763676395713,64.3594403988199,66.7638490240495,65.7830525313631,66.7456661456074,69.6439018604715
1.28437217403635,64.4388645032513,66.3493995026167,65.879047840692,66.7491378317065,69.5917238536066
1.29110758411557,64.5443062363308,66.1800746619056,65.9736801185136,66.7468676521758,69.7043001724515
1.29784299419478,64.7118295930065,66.2595215261173,66.0932741250963,66.7776824342216,69.9755619069455
1.304578404274,64.9650135499484,66.5517486190089,66.2524290355108,66.8683184240959,70.3703235228634
1.31131381435322,65.3152397589857,67.0010551383444,66.456855840012,67.0347521137711,70.8414457154237
1.31804922443244,65.7626591850548,67.5481984284215,66.7056944535533,67.2832938358437,71.3436868652858
1.32478463451165,66.297809512631,68.1417100230419,66.9934329237373,67.6118344908004,71.8430439890888
1.33152004459087,66.903767007501,68.743997761255,67.3115988096788,68.0115645677007,72.3209482042928
1.33825545467009,67.5586143396834,69.332651854922,67.6503815909412,68.469249673201,72.7736291213264
1.34499086474931,68.238021454996,69.8981288133522,68.000228728119,68.9698780234137,73.2079471555153
1.35172627482853,68.9177955983355,70.4394785658523,68.3533173599296,69.4992729412925,73.6355969166062
1.35846168490774,69.5763039834639,70.9598220382632,68.7046929049144,70.046177497538,74.0676067798887
1.36519709498696,70.1966504648293,71.4628835985006,69.0528400885679,70.6033981354165,74.5105605560154
1.37193250506618,70.7684035717227,71.9512107832191,69.3995246723737,71.1678159571635,74.9651876993601
1.3786679151454,71.2885861086129,72.4260177414824,69.7488955009119,71.7393627916382,75.4271855792824
1.38540332522461,71.7616300469601,72.8880775983983,70.1060180283486,72.3193218572988,75.8895540903356
1.39213873530383,72.1981304700824,73.3388790104109,70.4751683019915,72.9084732468507,76.3454441435527
1.39887414538305,72.6124915660412,73.7813631797249,70.8583063448201,73.5056281654748,76.7905606509564
1.40560955546227,73.0198708754923,74.219887631561,71.2541475206808,74.1069913247806,77.2244607977792
1.41234496554149,73.4330861060751,74.6594810959224,71.6581580479286,74.7065959492884,77.6505359108297
1.4190803756207,73.8602561419927,75.1048075912782,72.0636313950022,75.2978177617982,78.0749179785231
1.42581578569992,74.3038572350231,75.559431330219,72.4637821369811,75.8757382576217,78.5048771496808
1.43255119577914,74.7615953942233,76.0259194987846,72.8545597144091,76.4399326507254,78.9473920439288
1.43928660585836,75.2290806754889,76.5070622868415,73.237682628477,76.9971376063517,79.408467306852
1.44602201593758,75.7038251043594,77.0081109693726,73.623274741083,77.563232960588,79.8934932851823
1.45275742601679,76.1896838873122,77.5395492308767,74.0314908202624,78.1640584916316,80.4085813248715
1.45949283609601,76.7006370121767,78.1196376063422,74.4926614078445,78.8347655966987,80.9624684287599
1.46622824617523,77.2628541290017,78.7758951624727,75.0457393094674,79.6176341321726,81.568359081589
1.47296365625445,77.9143131823562,79.5448369873006,75.7351267476937,80.5585131481895,82.2450207187035
1.47969906633366,78.7017655750498,80.4696263261253,76.6062263511709,81.7022237822256,83.0165850745882
1.48643447641288,79.6753964187346,81.5957213449669,77.7002339873451,83.0873709846912,83.9107897164428
1.4931698864921,80.8819557935844,82.96497875202,79.0487632062371,84.741057834463,84.9557421276536
1.49990529657132,82.3573504200164,84.6089399656366,80.668888353934,86.6740152534904,86.1756141207284
1.50664070665054,84.1197054229332,86.5421605174608,82.5591643138808,88.8766868528734,87.5859131476731
1.51337611672975,86.1638250298593,88.7564972504783,84.6971602512562,91.316856601528,89.1891059757288
1.52011152680897,88.4578892471619,91.2172955776901,87.0390277094291,93.9394464204876,90.9713967266697
1.52684693688819,90.9431422529375,93.8624257516559,89.5215570539977,96.6690649699122,92.9013963831523
1.53358234696741,93.5371857599665,96.6050253447968,92.0669779934847,99.4156558043026,94.9312541992553
1.54031775704662,96.1411558016469,99.3404737217415,94.5903632134603,102.083098967356,97.0005199342122
1.54705316712584,98.650431164431,101.957430284451,97.0089102585636,104.57989314137,99.0425443862727
1.55378857720506,100.967632020199,104.351733003203,99.2517405879414,106.830269171291,100.99263910731
1.56052398728428,103.015763125026,106.440842093563,101.268410504048,108.783573854746,102.796638190931
1.5672593973635,104.748840263453,108.175801808152,103.034330648651,110.419825132778,104.418151955581
1.57399480744271,106.157574765092,109.547847798549,104.551853904551,111.750091433933,105.842881865053
1.58073021752193,107.268753215497,110.587950454399,105.846788848221,112.81159250129,107.078949397878
1.58746562760115,108.138509173344,111.359398864539,106.961192343429,113.658715764827,108.153136618911
1.59420103768037,108.841153766295,111.945288689249,107.944113335824,114.35203379484,109.103932455437
1.60093644775958,109.456090510164,112.433823841672,108.842268285099,114.947651044838,109.97299832869
1.6076718578388,110.055396482647,112.90442244432,109.692422275963,115.488848969972,110.796919492587
1.61440726791802,110.694079613503,113.41693537324,110.516694137715,116.001275385861,111.600898055447
1.62114267799724,111.404173655419,114.005275743894,111.321307423807,116.492096480053,112.395509554499
1.62787808807646,112.193016705338,114.67579861636,112.098625896537,116.952768741542,113.176955781156
1.63461349815567,113.045418415146,115.41003192917,112.831722764665,117.364467658011,113.930530372081
1.64134890823489,113.928949115525,116.170828920517,113.500284433234,117.704768349657,114.636357767594
1.64808431831411,114.801222472165,116.910616144469,114.086399989013,117.953966209143,115.275957927158
1.65481972839333,115.617775119137,117.580132272443,114.578809903694,118.099525842811,115.837941211086
1.66155513847254,116.339032750562,118.135966867199,114.974526404644,118.137589174811,116.321258397682
1.66829054855176,116.934994343314,118.545430742283,115.277356058352,118.071195220029,116.734952601528
1.67502595863098,117.386725616054,118.787872876864,115.493615132437,117.905693767012,117.094184056468
1.6817613687102,117.684478437015,118.852414513374,115.626036957409,117.642554429803,117.413211656157
1.68849677878942,117.823073944782,118.732977080229,115.667356903476,117.273205575967,117.696779773589
1.69523218886863,117.795879426738,118.422175036113,115.595234427697,116.774608634652,117.931817850782
1.70196759894785,117.589089762302,117.905939080458,115.370024064733,116.10799631714,118.081473600568
1.70870300902707,117.178011896267,117.16057226883,114.936467216851,115.221631545209,118.083295404217
1.71543841910629,116.526660457508,116.153377165128,114.229674040326,114.057636128201,117.852863143502
1.7221738291855,115.591274837209,114.84714317097,113.184845228751,112.561980747317,117.293292300222
1.72890923926472,114.327463828433,113.207800791365,111.749172689651,110.695792932074,116.309776409466
1.73564464934394,112.699721913067,111.213631532319,109.893514957148,108.445509402997,114.826837830574
1.74238005942316,110.691266819639,108.86381957775,107.621118188564,105.829382669324,112.804668561805
1.74911546950238,108.311799611266,106.184090654101,104.971119488297,102.898603766505,110.250502118983
1.75585087958159,105.601104234251,103.227815935113,102.01580847513,99.7326599976757,107.221846666045
1.76258628966081,102.627384363166,100.072121061125,98.8522436357813,96.4300366531856,103.82053346111
1.76932169974003,99.4805900597872,96.8098413490703,95.5902153514754,93.096439793202,100.179110289722
1.77605710981925,96.2622322194229,93.5391381064768,92.3392194096816,89.8330222923201,96.4430588569167
1.78279251989846,93.07388549316,90.352933762045,89.1969207625486,86.7266655391892,92.7529086410978
1.78952792997768,90.0065746449685,87.3300295181941,86.24079305339,83.8435209931254,89.229564654584
1.7962633400569,87.1326730225636,84.5290818757424,83.5236350932006,81.226133165871,85.9646709223731
1.80299875013612,84.5011408769711,81.9858536696279,81.0728419379058,78.8938086673433,83.01633823441
1.80973416021534,82.1362029098049,79.7135538565717,78.8927988444518,76.845538077319,80.4095503712738
1.81646957029455,80.0390698948229,77.705717578211,76.9695433107567,75.0646551213276,78.1401219178456
1.82320498037377,78.1920520111874,75.9409120512585,75.2767899388512,73.5244219977419,76.1810451723241
1.82994039045299,76.5643050528585,74.388497584542,73.7824306365848,72.1937784035498,74.490192987794
1.83667580053221,75.1184025522535,73.014661084137,72.4546646783756,71.0425579760063,73.0184634523997
1.84341121061142,73.8168951747189,71.7879578820528,71.2669961123721,70.0455776588146,71.7175045427233
1.85014662069064,72.6280241242993,70.6836751334077,70.2015023535194,69.1851733453353,70.5461889745628
1.85688203076986,71.529853356159,69.6865028739674,69.2500499888387,68.4519975734338,69.4751148123152
1.86361744084908,70.5123184463841,68.7912737912881,68.4134843541393,67.8441814834282,68.4886563753149
1.8703528509283,69.5770458615611,68.0018678703304,67.6991736535434,67.3652323945842,67.5844783296662
1.87708826100751,68.7351996620542,67.3286944190851,67.1175572718873,67.0212255123264,66.7708675596907
1.88382367108673,68.0039551633778,66.7853805713205,66.678469213289,66.8179139398265,66.0626063651479
1.89055908116595,67.4023906475391,66.3853649853697,66.3879693429491,66.7583240018585,65.4763044515277
1.89869223184103,66.8722435286713,66.1075042158378,66.2353170043333,66.8761797610712,64.9502061704565
1.90682538251611,66.5767646008572,66.0623377065961,66.2866338439545,67.19024058436,64.6363782484291
1.91495853319119,66.5201062967281,66.24566715002,66.5183310479561,67.6821962826535,64.5314043106851
1.92309168386627,66.693611736997,66.6444238336293,66.9019958364133,68.33117789401,64.6186555962197
1.93122483454135,67.0786626453111,67.2402540320331,67.4115099512823,69.1190401644276,64.8725925324787
1.93935798521643,67.6524570922481,68.0147433044808,68.0306384967149,70.0355993747291,65.2663210680955
1.94749113589151,68.3938839448941,68.9538109462651,68.7593337691295,71.0824580362738,65.7797132417678
1.95562428656659,69.2934228889183,70.0537314162371,69.6146521410333,72.2728228071914,66.409908686308
1.96375743724167,70.3515673221511,71.3178442691946,70.6258857369082,73.6270820830454,67.1701145482399
1.97189058791675,71.5792979711521,72.7548781065761,71.8283806279076,75.1676766167863,68.0896485090323
1.98002373859183,72.9943589008539,74.3741926258719,73.2548822907958,76.9123309045468,69.209304524736
1.98815688926691,74.6146970077132,76.1793500624625,74.92532165272,78.8664662769534,70.5733200131275
1.99629003994199,76.4503477858292,78.164308110222,76.8399468757024,81.0206261522907,72.2155999830087
2.00442319061706,78.4994923294694,80.3109381394449,78.9788940856063,83.350021058224,74.1566607221001
2.01255634129214,80.7449992816825,82.5895864657431,81.3030740038016,85.8171714026127,76.3967500959352
2.02068949196722,83.1532492175659,84.9616487228577,83.7585273397329,88.3767074969289,78.9120100102001
2.0288226426423,85.6791461439886,87.3877721255583,86.2884316299778,90.9857870671981,81.6567642414469
2.03695579331738,88.2776118008667,89.8382717047519,88.8481886862262,93.614917148797,84.5758011382219
2.04508894399246,90.9071012799214,92.2957000804938,91.4086432662493,96.2493183969229,87.607888861632
2.05322209466754,93.5390053190606,94.7604822710389,93.9636351465973,98.8927944991574,90.6976612908616
2.06135524534262,96.1638724696141,97.2527879497779,96.5317927614213,101.566821585054,93.8049306651073
2.0694883960177,98.7939137228761,99.8071017529971,99.1493847103541,104.302108371336,96.915155177541
2.07762154669278,101.457087143172,102.463117242934,101.858375701956,107.128519852736,100.0375791901
2.08575469736786,104.191330532055,105.258989795008,104.697788492279,110.068246609041,103.201108498728
2.09388784804294,107.035876088165,108.222259681884,107.693342996048,113.128558007045,106.447309728071
2.10202099871802,110.02272530233,111.362058454483,110.849533256557,116.297136633717,109.821692162225
2.1101541493931,113.166145614125,114.666316865291,114.14913764771,119.546817353086,113.357697199453
2.11828730006818,116.462614488169,118.105264588866,117.559383189814,122.84275298374,117.072759862852
2.12642045074326,119.890922449724,121.635945423215,121.039475857358,126.151228289675,120.964380888691
2.13455360141834,123.416287281802,125.210957812597,124.551926687363,129.450548460953,125.009998499183
2.14268675209342,126.995486230367,128.787443442681,128.074098837526,132.741774530073,129.168549448728
2.1508199027685,130.594609671568,132.343706486292,131.609326739987,136.051158874667,133.398239334586
2.15895305344358,134.190890090138,135.878633725887,135.184604348527,139.426937951641,137.660224601596
2.16708620411866,137.780285441733,139.415379792646,138.84817955168,142.932475696809,141.929262171826
2.17521935479374,141.379986653064,142.998888414321,142.660897578181,146.63523883998,146.200658648208
2.18335250546882,145.028125609429,146.690884227027,146.68444214717,150.593938204971,150.494791043559
2.1914856561439,148.769778926586,150.550174612528,150.960836059537,154.84147256548,154.84857322781
2.19961880681898,152.653032030953,154.631103084032,155.510679535449,159.385917679477,159.31102075819
2.20775195749406,156.718763631234,158.97363668485,160.325906233166,164.207550907292,163.933748965103
2.21588510816914,160.993169946252,163.598642369363,165.369661120411,169.263369768343,168.76220672051
2.22401825884422,165.482302391205,168.506751699852,170.584396371999,174.500155371837,173.827003681597
2.2321514095193,170.175462280693,173.687055760581,175.914167117025,179.878002569284,179.140873353866
2.24028456019438,175.050424879705,179.123559075641,181.313585398665,185.37894394262,184.702720457929
2.24841771086946,180.081938590505,184.805286779786,186.765664827186,191.022029489592,190.502078983245
2.25655086154454,185.252315398437,190.736356837625,192.295418269955,196.872310624835,196.527092305392
2.26468401221962,190.564379603873,196.9450553018,197.973393590235,203.035612676185,202.776407056742
2.27281716289469,196.046510544071,203.483735253502,203.902843791667,209.63952290469,209.266604060753
2.28095031356977,201.753977250963,210.426814640844,210.211340006606,216.822200360175,216.035042191122
2.28908346424485,207.766095567094,217.864095501968,217.032060341703,224.710473041159,223.140289936741
2.29721661491993,214.18054050328,225.891518589221,224.485506156084,233.398288816265,230.659390158824
2.30534976559501,221.093063039415,234.593686514113,232.654425766605,242.929110552396,238.673708332749
2.31348291627009,228.587074063518,244.036389624689,241.579657441814,253.296160106763,247.260330440375
2.32161606694517,236.723725727684,254.258967183332,251.255409756474,264.442045965012,256.484253444138
2.32974921762025,245.531687390462,265.269237478651,261.631147046522,276.270695355732,266.390216154893
2.33788236829533,254.996465446375,277.037037229461,272.613730757411,288.66103179642,276.994634959042
2.34601551897041,265.076250092097,289.518949412743,284.110976572232,301.521857718523,288.295443879193
2.35414866964549,275.70581763273,302.660822563713,296.038187329747,314.799325547401,300.275054863156
2.36228182032057,286.81111509432,316.414129366745,308.341888588654,328.500799426619,312.909850340266
2.37041497099565,298.328758207893,330.754119196054,321.019164098841,342.705775014101,326.182958180763
2.37854812167073,310.226415815713,345.698070037379,334.133790369326,357.569219775584,340.096866038647
2.38668127234581,322.524213622063,361.313180821901,347.79906292516,373.272816976937,354.689738783775
2.39481442302089,335.295421176138,377.716751254703,362.173677210526,390.013861871199,370.034953801381
2.40294757369597,348.660980294197,395.062793845174,377.4300970331,407.960102935448,386.241097639589
2.41108072437105,362.779952367011,413.530401941822,393.737347312864,427.229176673156,403.448529488873
2.41921387504613,377.835854214548,433.307598003817,411.241875235478,447.869852152744,421.82465624705
2.42734702572121,394.011444973213,454.566082757415,430.047426787542,469.858613706023,441.552981354434
2.43548017639629,411.469018859447,477.443074073223,450.210290065854,493.119321165782,462.82499213195
2.44361332707137,430.334102600659,502.027553705661,471.74424473366,517.560607351263,485.833197116146
2.45174647774645,450.686405709988,528.354999916353,494.636640468163,543.126170844568,510.766371223524
2.45987962842153,472.560056899681,556.41295190806,518.873758047535,569.847155712606,537.806880188363
2.46801277909661,495.95398132963,586.158438064895,544.471535680276,597.883082864634,567.129418092507
2.47614592977169,520.85166009468,617.546156497428,571.505908343066,627.539131823036,598.900262322125
2.48427908044677,547.247494144189,650.5635005631,600.136025466826,659.252905063427,633.27627450425
2.49241223112185,575.17495823899,685.265789863625,630.614042630502,693.550962031177,670.403300101595
2.50054538179693,604.7303730993,721.803459007588,663.27717215424,730.981542642802,710.414188901477
2.50867853247201,636.086124109019,760.433332583831,698.520749606423,772.033471804392,753.427150366393
2.51681168314709,669.488750142477,801.508568032739,736.754298379202,817.052819998964,799.545339518387
2.52494483382217,705.240107866149,845.445579506145,778.345090233416,866.170221464294,848.858267269552
2.53307798449725,743.662945058492,892.670078451601,823.555243299734,919.253796907888,901.444786999331
2.54121113517232,785.05492074429,943.547494355957,872.479455891914,975.904058037093,957.376130797873
2.5493442858474,829.637094600623,998.305545122525,924.991913423837,1035.50427994124,1016.7160489971
2.55747743652248,877.504342500191,1056.95929020288,980.713238983418,1097.3286837496,1079.51403091063
2.56561058719756,928.586251644609,1119.25204540182,1039.01083382848,1160.69117795716,1145.78746586459
2.57374373787264,982.627532949136,1184.62824677688,1099.04585489545,1225.09602635308,1215.4900322047
2.58187688854772,1039.19587487805,1252.25420983966,1159.87318688133,1290.34042740977,1288.46692505931
2.5900100392228,1097.72116020214,1321.09635042591,1220.58429072366,1356.52687306053,1364.40260888069
2.59814318989788,1157.56252881259,1390.05197508948,1280.46021379858,1423.96922068991,1442.77274427202
2.60627634057296,1218.09027618281,1458.10798368496,1339.08523474452,1493.00930382377,1522.8170261219
2.61440949124804,1278.76162735357,1524.48612609868,1396.3747494907,1563.78771956133,1603.5512430305
2.62254264192312,1339.16741705439,1588.73010270651,1452.49804814264,1636.02729893368,1683.83201815319
2.6306757925982,1399.03315965699,1650.7048253195,1507.71506154871,1708.89190575522,1762.47480411222
2.63880894327328,1458.17155461562,1710.5065473492,1562.17589554717,1780.97761460528,1838.40667748664
2.64694209394836,1516.39938428349,1768.31195410796,1615.74132513356,1850.47296543791,1910.81698328442
2.65507524462344,1573.44449196693,1824.2131032983,1667.87443147508,1915.48252604841,1979.26045199998
2.66320839529852,1628.87431512722,1878.08868972255,1717.63812176222,1974.44669314889,2043.67602538027
2.6713415459736,1682.07487619366,1929.55228867768,1763.81529083838,2026.53502722144,2104.30920666868
2.67947469664868,1732.29820706319,1977.99879972897,1805.14389432026,2071.87761322939,2161.55667706627
2.68760784732376,1778.77790121602,2022.74439557308,1840.62318869611,2111.54919307834,2215.77675664975
2.69574099799884,1820.89005908808,2063.2269385767,1869.8075424272,2147.31299067498,2267.11994368372
2.70387414867392,1858.31721775268,2099.21084418563,1892.98577587678,2181.21413954121,2315.42910238625
2.712007299349,1891.16522765147,2130.9331082119,1911.17233633,2215.1457299563,2360.2418853958
2.72014045002408,1919.99380065108,2159.14206136849,1925.90787328023,2250.49163761288,2400.90208982467
2.72827360069916,1945.74808477849,2185.01307670639,1938.94094096632,2287.90712524219,2436.7555193938
2.73640675137424,1969.60937250911,2209.96163038578,1951.89527015293,2327.25902515085,2467.37648512749
2.74453990204932,1992.80407620682,2235.39852407416,1966.00741217167,2367.72192214153,2492.7546837781
2.7526730527244,2016.41441019084,2262.47815663786,1981.97295378163,2408.00797994886,2513.37952078279
2.76080620339948,2041.22475065486,2291.88284679524,1999.89930780501,2446.68539285867,2530.19087536401
2.76893935407456,2067.62297883872,2323.67396774183,2019.34561861042,2482.51349650976,2544.40883586729
2.77707250474964,2095.56372941384,2357.23127106877,2039.43135328349,2514.70504079423,2557.290329777
2.78520565542472,2124.59291113012,2391.29583114825,2059.00031704496,2543.03639904621,2569.87454969828
2.7933388060998,2153.92812637389,2424.12414773444,2076.82348178509,2567.77041789255,2582.7720717914
2.80147195677488,2182.58402739528,2453.74427547086,2091.80946637342,2589.41812302503,2596.03474977572
2.80960510744996,2209.52328383231,2478.277546999,2103.17576918471,2608.41635549237,2609.12518892609
2.81773825812503,2233.80475097938,2496.25957321842,2110.5335298606,2624.81893708086,2620.9899257904
2.82587140880011,2254.69626328671,2506.87837689946,2113.86278260674,2638.08915977622,2630.22727838667
2.83400455947519,2271.72582789324,2510.06104991219,2113.39457826932,2647.05372739031,2635.32558586039
2.84213771015027,2284.66247575594,2506.38420121344,2109.44862286889,2650.04304899808,2634.93029212503
2.85027086082535,2293.44027548909,2496.83996340373,2102.28307855614,2645.20178877497,2628.08504489799
2.85840401150043,2298.0561624549,2482.53253290669,2091.99777316972,2630.90665546291,2614.39185632998
2.86653716217551,2298.47733712515,2464.39324600366,2078.50753562471,2606.18494547505,2594.05390711951
2.87467031285059,2294.58683300777,2442.98597486034,2061.58228231895,2571.00933043839,2567.79757534709
2.88280346352567,2286.18151083368,2418.44233188045,2040.9388955281,2526.37291644042,2536.70444595303
2.89093661420075,2273.02119878556,2390.53127518521,2016.36322522522,2474.12184221935,2502.0049429794
2.89906976487583,2254.91476015699,2358.83710083838,1987.83465642998,2416.60782872309,2464.88612558509
2.90720291555091,2231.81996953995,2322.9955503649,1955.62153577575,2356.27656123937,2426.35090335659
2.91533606622599,2203.92996638161,2282.92270004737,1920.3186433681,2295.30733766673,2387.14425920863
2.92346921690107,2171.72096585431,2238.97137905496,1882.81173502874,2235.37708514205,2347.7430920239
2.93160236757615,2135.94483231764,2191.96991560141,1844.175877594,2177.56827857501,2308.39451045866
2.93973551825123,2097.56479771219,2143.13461763783,1805.53424638472,2122.4003641375,2269.18292330824
2.94786866892631,2057.64851211818,2093.88681605973,1767.91293433963,2069.94567816284,2230.10695939984
2.95600181960139,2017.24371376301,2045.63065280707,1732.122822093,2019.98829314393,2191.15076393184
2.96413497027647,1977.26411311095,1999.55013691747,1698.68682792739,1972.18923268139,2152.33889232336
2.97226812095155,1938.40699006106,1956.46725334342,1667.81743253268,1926.22877772113,2113.7688980269
2.98040127162663,1901.1134507425,1916.77900252851,1639.44002586619,1881.90502346769,2075.62023394242
2.98853442230171,1865.57186098042,1880.47103540968,1613.25286355194,1839.17812710307,2038.1418673597
