Time [ns],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a3686:zdiff) [ohm],O(a3687:zdiff) [ohm],O(a3688:zdiff) [ohm],O(a3689:zdiff) [ohm],O(a3690:zdiff) [ohm],O(a4966:zdiff) [ohm],O(a4967:zdiff) [ohm],O(a4968:zdiff) [ohm],O(a4969:zdiff) [ohm],O(a4970:zdiff) [ohm],O(a4966:zdiff) [ohm].1,O(a4967:zdiff) [ohm].1,O(a4968:zdiff) [ohm].1,O(a4969:zdiff) [ohm].1,O(a4970:zdiff) [ohm].1,O(a3686:zdiff) [ohm],O(a3687:zdiff) [ohm],O(a3688:zdiff) [ohm],O(a3689:zdiff) [ohm],O(a3690:zdiff) [ohm]
2.42862140326004,605.194096521708,693.372711978862,639.791874580587,717.943697634808,675.265055294429,362.77995236701105,413.530401941822,393.737347312864,427.22917667315596,403.44852948887296,316.408561349748,308.360243577258,298.643869739336,287.417614807542,269.755217730295,605.194096521708,693.372711978862,639.791874580587,717.943697634808,675.265055294429,362.7799523670111,413.530401941822,393.737347312864,427.22917667315596,403.4485294888729,316.408561349748,308.360243577258,298.643869739336,287.417614807542,269.755217730295
2.4383598227147,639.6521882046791,732.301122792888,673.5689666219461,757.3208015414771,715.0056225667,377.835854214548,433.30759800381696,411.241875235478,447.869852152744,421.82465624705003,328.221449991306,320.690256726756,309.932167720807,298.117844423097,278.87234614174,639.6521882046791,732.301122792888,673.5689666219461,757.3208015414771,715.0056225667,377.835854214548,433.3075980038169,411.241875235478,447.869852152744,421.82465624705003,328.221449991306,320.690256726756,309.932167720807,298.117844423097,278.87234614174
2.4480982421693502,676.484339576665,772.471955968945,709.216896733279,798.0847288773401,757.40809965274,394.011444973213,454.566082757415,430.04742678754207,469.85861370602305,441.552981354434,340.456286149248,333.555610782627,321.679579759309,309.383983997743,288.517592005778,676.484339576665,772.471955968945,709.216896733279,798.0847288773401,757.40809965274,394.011444973213,454.566082757415,430.04742678754207,469.8586137060231,441.552981354434,340.456286149248,333.555610782627,321.679579759309,309.383983997743,288.517592005778
2.4578366616240097,715.289369719554,813.154635482602,746.4947074061571,840.15749933741,802.036297117829,411.46901885944703,477.44307407322304,450.21029006585405,493.119321165782,462.82499213195,353.06085533107904,346.885672333585,333.845751404474,321.247315117889,298.68594819762797,715.289369719554,813.154635482602,746.4947074061571,840.15749933741,802.036297117829,411.4690188594471,477.44307407322304,450.21029006585405,493.119321165782,462.82499213195,353.06085533107904,346.885672333585,333.845751404474,321.247315117889,298.68594819762797
2.46757508107867,755.675042070179,853.799756510816,785.1415479713839,883.3863876859689,848.323128776082,430.33410260065904,502.02755370566103,471.74424473365997,517.560607351263,485.83319711614604,366.017074169637,360.621133521443,346.405333997174,333.74274652488,309.361617783971,755.675042070179,853.799756510816,785.1415479713838,883.3863876859689,848.323128776082,430.33410260065904,502.0275537056609,471.74424473365997,517.560607351263,485.8331971161461,366.017074169637,360.621133521443,346.405333997174,333.74274652488,309.361617783971
2.47731350053333,797.406211661254,894.1461427113319,824.875274607868,927.344041177155,895.6709917672271,450.68640570998804,528.354999916353,494.63664046816297,543.126170844568,510.766371223524,379.352748874579,374.72480802462303,359.352183397251,346.90471224644403,320.520053195885,797.406211661254,894.1461427113319,824.875274607868,927.344041177155,895.6709917672272,450.68640570998804,528.354999916353,494.6366404681629,543.126170844568,510.766371223524,379.352748874579,374.72480802462303,359.352183397251,346.9047122464441,320.520053195885
2.4870519199879904,840.384474187211,934.142128537933,865.31393016728,971.202422315239,943.423838006432,472.560056899681,556.41295190806,518.873758047535,569.847155712606,537.806880188363,393.146388822595,389.189571470749,372.70036985469704,360.761864400932,332.131135247892,840.384474187211,934.142128537933,865.31393016728,971.202422315239,943.423838006432,472.560056899681,556.41295190806,518.873758047535,569.847155712606,537.806880188363,393.146388822595,389.189571470749,372.700369854697,360.761864400932,332.131135247892
2.49679033944265,884.597256701354,973.8086104839349,905.900752211295,1013.6950464261599,990.872041733352,495.95398132963,586.158438064895,544.471535680276,597.883082864634,567.129418092507,407.52394929282997,404.042196662413,386.482226676241,375.33166046839995,344.163425958227,884.597256701354,973.8086104839348,905.900752211295,1013.6950464261599,990.872041733352,495.95398132963,586.158438064895,544.471535680276,597.883082864634,567.129418092507,407.52394929282997,404.042196662413,386.482226676241,375.33166046839995,344.163425958227
2.50652875889731,929.9786488617641,1013.0152432728199,945.8417967942329,1053.25508225762,1037.25408677144,520.8516600946799,617.546156497428,571.505908343066,627.539131823036,598.9002623221251,422.64805740230906,419.342597165029,400.74430405178805,390.61625176201403,356.58930774571405,929.9786488617641,1013.0152432728199,945.8417967942328,1053.25508225762,1037.25408677144,520.8516600946799,617.546156497428,571.505908343066,627.539131823036,598.9002623221251,422.64805740230906,419.342597165029,400.74430405178805,390.61625176201403,356.58930774571405
2.51626717835196,976.196243503523,1051.2378035913,984.074772175602,1088.33631491286,1081.76327206149,547.247494144189,650.5635005631,600.136025466826,659.252905063427,633.2762745042501,438.701753593994,435.178841584497,415.54248595776704,406.601152076241,369.39066859650706,976.196243503523,1051.2378035913,984.074772175602,1088.33631491286,1081.76327206149,547.247494144189,650.5635005631,600.136025466826,659.252905063427,633.2762745042501,438.701753593994,435.178841584497,415.54248595776704,406.601152076241,369.3906685965071
2.52600559780662,1022.4761078736301,1087.45898654612,1019.41147076657,1117.90422895719,1123.5671692608,575.17495823899,685.2657898636251,630.614042630502,693.550962031177,670.403300101595,455.869680182478,451.659012479154,430.937591239292,423.25792368015,382.5646345999,1022.4761078736301,1087.45898654612,1019.41147076657,1117.90422895719,1123.5671692608,575.17495823899,685.2657898636251,630.614042630502,693.550962031177,670.403300101595,455.869680182478,451.659012479154,430.937591239292,423.25792368015,382.5646345999
2.5357440172612797,1067.55321437231,1120.27244559775,1050.65872969041,1141.65241258393,1161.84871977354,604.7303730993,721.803459007588,663.27717215424,730.981542642802,710.414188901477,474.319873964452,468.901407522762,446.9925325126,440.55151506181505,396.12872632227305,1067.55321437231,1120.27244559775,1050.65872969041,1141.65241258393,1161.84871977354,604.7303730993,721.803459007588,663.27717215424,730.981542642802,710.414188901477,474.319873964452,468.901407522762,446.9925325126,440.5515150618151,396.12872632227305
2.54548243671594,1109.74064648235,1148.11961787354,1076.79612268559,1160.0521961646,1195.86038519971,636.086124109019,760.433332583831,698.520749606423,772.033471804392,753.427150366393,494.18902914258797,487.024679706771,463.771636856163,458.451947994122,410.124763941878,1109.74064648235,1148.11961787354,1076.79612268559,1160.0521961646,1195.86038519971,636.086124109019,760.433332583831,698.520749606423,772.033471804392,753.427150366393,494.18902914258797,487.024679706771,463.771636856163,458.451947994122,410.124763941878
2.5552208561706,1147.1904336186901,1169.67572771859,1097.14313417221,1174.1064418828998,1224.97090800569,669.488750142477,801.5085680327389,736.7542983792019,817.052819998964,799.545339518387,515.573533470885,506.13934908872,481.34216046335996,476.948927023469,424.620896774877,1147.1904336186901,1169.67572771859,1097.14313417221,1174.1064418828998,1224.97090800569,669.488750142477,801.5085680327388,736.7542983792018,817.052819998964,799.545339518387,515.573533470885,506.13934908872,481.34216046335996,476.948927023469,424.620896774877
2.56495927562526,1178.29592606473,1184.27275813837,1111.5118552024699,1184.99896117926,1248.7148118719801,705.240107866149,845.445579506145,778.3450902334159,866.170221464294,848.858267269552,538.527901838404,526.341796476029,499.777478665504,496.066908476573,439.711293269956,1178.29592606473,1184.27275813837,1111.5118552024699,1184.99896117926,1248.71481187198,705.240107866149,845.445579506145,778.3450902334158,866.170221464294,848.858267269552,538.527901838404,526.341796476029,499.777478665504,496.066908476573,439.711293269956
2.57469769507991,1202.15064062844,1192.1204321907599,1120.1827349415,1193.51885581832,1266.76336980338,743.662945058492,892.670078451601,823.555243299734,919.253796907888,901.4447869993311,563.071435595504,547.711466531114,519.1610147314,515.877559514838,455.51328069282204,1202.15064062844,1192.12043219076,1120.1827349415,1193.51885581832,1266.76336980338,743.662945058492,892.670078451601,823.555243299734,919.253796907888,901.4447869993312,563.071435595504,547.711466531114,519.1610147314,515.877559514838,455.51328069282204
2.5844361145345696,1218.6813357672302,1194.20480704322,1123.86220486547,1200.05097042671,1278.96418256753,785.05492074429,943.547494355957,872.4794558919141,975.904058037093,957.376130797873,589.2029199310949,570.311624281902,539.589775940215,536.506629381735,472.162033543066,1218.6813357672302,1194.20480704322,1123.86220486547,1200.05097042671,1278.96418256753,785.05492074429,943.547494355957,872.4794558919141,975.904058037093,957.376130797873,589.2029199310949,570.311624281902,539.589775940215,536.506629381735,472.162033543066
2.59417453398923,1228.62904774248,1192.04672266488,1123.54845874763,1204.5989291300698,1285.36512714637,829.6370946006231,998.305545122525,924.991913423837,1035.5042799412402,1016.7160489971001,616.921878640866,594.193649451051,561.176448219794,558.13309847974,489.803232962137,1228.62904774248,1192.04672266488,1123.54845874763,1204.5989291300698,1285.36512714637,829.6370946006232,998.305545122525,924.991913423837,1035.5042799412402,1016.7160489971001,616.921878640866,594.193649451051,561.176448219794,558.13309847974,489.803232962137
2.6039129534438903,1233.2802717336099,1187.3255953958999,1120.3378400091801,1206.9526448871002,1286.2430453086802,877.504342500191,1056.95929020288,980.713238983418,1097.3286837496,1079.51403091063,646.253473317396,619.404524770596,584.049362126044,580.979854455283,508.58441826211197,1233.2802717336099,1187.3255953958999,1120.33784000918,1206.9526448871002,1286.2430453086802,877.504342500191,1056.95929020288,980.713238983418,1097.3286837496,1079.51403091063,646.253473317396,619.404524770596,584.049362126044,580.979854455283,508.58441826211197
2.6136513728985498,1234.15246891147,1181.5875360517998,1115.30233891001,1206.92639536652,1282.16707870991,928.5862516446091,1119.25204540182,1039.0108338284801,1160.69117795716,1145.78746586459,677.272942528257,645.996886878155,608.350219566383,605.296685143554,528.64600148984,1234.15246891147,1181.5875360517998,1115.30233891001,1206.92639536652,1282.16707870991,928.5862516446092,1119.25204540182,1039.0108338284801,1160.69117795716,1145.78746586459,677.272942528257,645.996886878155,608.350219566383,605.296685143554,528.64600148984
2.6233897923532097,1232.40209128216,1175.79852119,1109.2266135928098,1204.5933942332001,1273.90562753424,982.627532949136,1184.6282467768801,1099.04585489545,1225.09602635308,1215.4900322047,710.1250263622329,674.0407797477881,634.2301409099749,631.337712670044,550.1131029752311,1232.40209128216,1175.79852119,1109.2266135928098,1204.5933942332001,1273.90562753424,982.627532949136,1184.6282467768801,1099.04585489545,1225.09602635308,1215.4900322047,710.1250263622328,674.0407797477882,634.2301409099749,631.337712670044,550.1131029752311
2.63312821180786,1228.8017815765302,1170.45697098901,1102.6657825017999,1200.32420896631,1262.4045666205802,1039.1958748780498,1252.25420983966,1159.8731868813302,1290.34042740977,1288.46692505931,745.0344684039011,703.636100985333,661.845201785732,659.336340911393,573.089476037585,1228.8017815765304,1170.45697098901,1102.6657825017999,1200.32420896631,1262.4045666205802,1039.1958748780498,1252.25420983966,1159.8731868813302,1290.34042740977,1288.46692505931,745.0344684039011,703.636100985333,661.845201785732,659.336340911393,573.089476037585
2.6428666312625197,1223.6866180267,1165.62673914185,1095.90843227375,1194.7270026445199,1248.67956726455,1097.72116020214,1321.09635042591,1220.58429072366,1356.52687306053,1364.40260888069,782.3053846147749,734.924668711633,691.3530248260209,689.481381787742,597.6547931036309,1223.6866180267,1165.62673914185,1095.90843227375,1194.7270026445199,1248.67956726455,1097.72116020214,1321.09635042591,1220.58429072366,1356.52687306053,1364.40260888069,782.3053846147749,734.924668711633,691.3530248260208,689.481381787742,597.6547931036309
2.65260505071718,1217.0508238110099,1161.07007125812,1088.9740291149699,1188.47167384306,1233.6888421241802,1157.56252881259,1390.05197508948,1280.46021379858,1423.96922068991,1442.77274427202,822.3095335441859,768.1008482464559,722.912051415068,721.89838788444,623.866410546062,1217.0508238110099,1161.07007125812,1088.9740291149699,1188.47167384306,1233.6888421241804,1157.56252881259,1390.05197508948,1280.46021379858,1423.96922068991,1442.77274427202,822.3095335441859,768.1008482464558,722.912051415068,721.89838788444,623.866410546062
2.66234347017184,1208.740104468,1156.41273274034,1081.64352473443,1182.07734218799,1218.2621692815599,1218.09027618281,1458.1079836849601,1339.08523474452,1493.0093038237699,1522.8170261219,865.465575602749,803.419732518046,756.6847706046029,756.640372997656,651.766348703297,1208.740104468,1156.41273274034,1081.64352473443,1182.07734218799,1218.26216928156,1218.09027618281,1458.1079836849601,1339.08523474452,1493.00930382377,1522.8170261219,865.465575602749,803.419732518046,756.6847706046028,756.640372997656,651.766348703297
2.6720818896265,1198.71506911758,1151.38343505361,1073.61393187768,1175.66295156341,1202.9373754428,1278.76162735357,1524.4861260986802,1396.3747494907,1563.78771956133,1603.5512430304998,912.212662219443,841.201932284361,792.8454224910749,793.691832237408,681.3935678309709,1198.71506911758,1151.38343505361,1073.61393187768,1175.66295156341,1202.9373754428,1278.76162735357,1524.4861260986802,1396.3747494907,1563.78771956133,1603.5512430304998,912.212662219443,841.201932284361,792.8454224910748,793.691832237408,681.3935678309708
2.6818203090811603,1187.17290688382,1145.87972079347,1064.62656980777,1168.99427599202,1188.0588857242801,1339.1674170543902,1588.73010270651,1452.49804814264,1636.0272989336802,1683.83201815319,962.981942309205,881.834074737401,831.5916016464639,832.988847705439,712.8007063121449,1187.17290688382,1145.87972079347,1064.62656980777,1168.99427599202,1188.05888572428,1339.1674170543902,1588.73010270651,1452.49804814264,1636.0272989336802,1683.83201815319,962.981942309205,881.834074737401,831.5916016464639,832.988847705439,712.8007063121449
2.69155872853582,1174.58302103782,1140.00219125486,1054.58232139646,1161.57837252399,1173.81200198178,1399.0331596569902,1650.7048253195,1507.71506154871,1708.89190575522,1762.4748041122198,1018.1690358814999,925.764120886395,873.157938198829,874.455676764107,746.073395159254,1174.58302103782,1140.00219125486,1054.58232139646,1161.57837252399,1173.81200198178,1399.0331596569904,1650.7048253195,1507.71506154871,1708.89190575522,1762.4748041122198,1018.1690358814999,925.764120886395,873.157938198829,874.455676764107,746.073395159254
2.70129714799047,1161.6148256541999,1134.0135887331,1043.60298733604,1152.87624871759,1160.29268888428,1458.17155461562,1710.5065473492002,1562.1758955471698,1780.9776146052802,1838.4066774866396,1078.10967088774,973.490600533544,917.828885168604,918.054574664429,781.349300075553,1161.6148256541999,1134.0135887331,1043.60298733604,1152.87624871759,1160.29268888428,1458.17155461562,1710.5065473492002,1562.1758955471698,1780.9776146052802,1838.40667748664,1078.10967088774,973.490600533544,917.828885168604,918.054574664429,781.349300075553
2.71103556744513,1149.02861898108,1128.25591597365,1032.03999121251,1142.54306219358,1147.59099528202,1516.39938428349,1768.3119541079602,1615.74132513356,1850.4729654379103,1910.8169832844198,1143.0599770207,1025.54486040013,965.946868938708,963.841443756837,818.8334459113879,1149.02861898108,1128.25591597365,1032.03999121251,1142.54306219358,1147.59099528202,1516.39938428349,1768.3119541079602,1615.74132513356,1850.4729654379105,1910.8169832844198,1143.0599770207,1025.54486040013,965.946868938708,963.841443756837,818.8334459113879
2.72077398689979,1137.38750840052,1122.96410200974,1020.33782606656,1130.67538927801,1135.82305015009,1573.44449196693,1824.2131032982998,1667.87443147508,1915.4825260484101,1979.2604519999802,1213.18265126958,1082.465498983,1017.9118815527,1012.01663902343,858.8063692976871,1137.38750840052,1122.96410200974,1020.33782606656,1130.67538927801,1135.82305015009,1573.44449196693,1824.2131032982998,1667.87443147508,1915.4825260484101,1979.2604519999798,1213.18265126958,1082.465498983,1017.9118815527,1012.01663902343,858.8063692976871
2.73051240635445,1127.02188831307,1118.2126181479302,1008.9410759011802,1117.7682445364,1125.14669802341,1628.87431512722,1878.08868972255,1717.63812176222,1974.4466931488898,2043.6760253802697,1288.54032428705,1144.76446040415,1074.1690973186,1062.9593635392,901.6222845365021,1127.02188831307,1118.2126181479302,1008.9410759011803,1117.7682445364,1125.14669802341,1628.87431512722,1878.08868972255,1717.63812176222,1974.4466931488894,2043.6760253802695,1288.54032428705,1144.76446040415,1074.1690973186,1062.9593635392,901.6222845365021
2.7402508258091096,1117.9651345155198,1113.8673977305,998.191541250529,1104.6309251913,1115.72989184554,1682.07487619366,1929.55228867768,1763.8152908383802,2026.5350272214398,2104.30920666868,1369.09762525026,1212.88499987647,1135.18224704665,1117.23619293833,947.695600052376,1117.9651345155198,1113.8673977305,998.191541250529,1104.6309251913,1115.72989184554,1682.07487619366,1929.55228867768,1763.8152908383802,2026.53502722144,2104.30920666868,1369.09762525026,1212.88499987647,1135.18224704665,1117.23619293833,947.695600052376
2.7499892452637704,1109.96978416405,1109.60810114921,988.250556898813,1092.19366293687,1107.69971914522,1732.29820706319,1977.99879972897,1805.14389432026,2071.87761322939,2161.55667706627,1454.73316091233,1287.15319467621,1201.39220941098,1175.5786473849,997.475525275966,1109.96978416405,1109.60810114921,988.250556898813,1092.19366293687,1107.69971914522,1732.29820706319,1977.99879972897,1805.14389432026,2071.87761322939,2161.55667706627,1454.73316091233,1287.15319467621,1201.39220941098,1175.5786473849,997.475525275966
2.75972766471842,1102.5618136329101,1104.9868258480199,979.0646611294541,1081.31866782048,1101.0892808681501,1778.77790121602,2022.74439557308,1840.6231886961102,2111.54919307834,2215.77675664975,1545.26154267078,1367.7270934696,1273.16258247462,1238.82964427605,1051.40991887167,1102.5618136329101,1104.98682584802,979.0646611294541,1081.31866782048,1101.0892808681501,1778.77790121602,2022.74439557308,1840.6231886961104,2111.54919307834,2215.77675664975,1545.26154267078,1367.7270934696,1273.16258247462,1238.82964427605,1051.40991887167
2.7694660841730805,1095.2528614743599,1099.63185995364,970.4227609227901,1072.45420620351,1095.7958718882198,1820.89005908808,2063.2269385767,1869.8075424272,2147.31299067498,2267.1199436837196,1640.46390042289,1454.5509602237303,1350.71698261986,1307.8624550386999,1109.90086565369,1095.25286147436,1099.63185995364,970.4227609227901,1072.45420620351,1095.7958718882198,1820.89005908808,2063.2269385767,1869.8075424272,2147.31299067498,2267.11994368372,1640.46390042289,1454.5509602237305,1350.71698261986,1307.8624550386999,1109.90086565369
2.77920450362774,1087.6321679446,1093.30696712727,962.0679895152119,1065.6689278705,1091.6079933908802,1858.31721775268,2099.2108441856303,1892.98577587678,2181.21413954121,2315.42910238625,1740.1238484593,1547.32580762984,1434.0765280955802,1383.4779473934802,1173.25583892526,1087.6321679446,1093.30696712727,962.0679895152119,1065.6689278705,1091.6079933908802,1858.31721775268,2099.2108441856303,1892.98577587678,2181.21413954121,2315.42910238625,1740.1238484593,1547.32580762984,1434.0765280955802,1383.4779473934802,1173.25583892526
2.7889429230824,1079.47315424428,1085.99035280113,953.8021981922,1060.63382066754,1088.2377499425802,1891.16522765147,2130.9331082119,1911.17233633,2215.1457299563,2360.2418853957997,1844.0656323910898,1645.51011821405,1523.0100191272,1466.28738898914,1241.63988226774,1079.47315424428,1085.99035280113,953.8021981922,1060.63382066754,1088.2377499425802,1891.16522765147,2130.9331082119,1911.17233633,2215.1457299563,2360.2418853957997,1844.0656323910894,1645.51011821405,1523.0100191272,1466.28738898914,1241.63988226774
2.79868134253706,1070.78223612505,1077.88997759009,945.5707100998959,1056.7245849783098,1085.38126133494,1919.99380065108,2159.14206136849,1925.9078732802302,2250.49163761288,2400.90208982467,1952.1924566463397,1748.3640816663599,1617.01247881092,1556.5907545535001,1315.0360252994599,1070.78223612505,1077.88997759009,945.5707100998959,1056.7245849783098,1085.38126133494,1919.99380065108,2159.14206136849,1925.9078732802304,2250.49163761288,2400.90208982467,1952.1924566463401,1748.3640816663599,1617.01247881092,1556.5907545535001,1315.0360252994599
2.80841976199172,1061.7982127364098,1069.42550213402,937.506208112936,1053.15846200882,1082.7735798387598,1945.74808477849,2185.0130767063897,1938.9409409663199,2287.90712524219,2436.7555193938,2064.5246217107397,1855.0444758279502,1715.3276995673998,1654.26578037173,1393.22268228177,1061.7982127364098,1069.42550213402,937.506208112936,1053.15846200882,1082.7735798387598,1945.74808477849,2185.0130767063893,1938.9409409663199,2287.90712524219,2436.7555193938,2064.52462171074,1855.0444758279505,1715.3276995673998,1654.26578037173,1393.22268228177
2.81815818144638,1052.86287206621,1061.05250134762,929.862186733336,1049.33565332235,1080.27758571906,1969.60937250911,2209.96163038578,1951.89527015293,2327.25902515085,2467.37648512749,2181.23694184785,1964.74456143809,1817.0245857758398,1758.69059961464,1475.77706416961,1052.86287206621,1061.05250134762,929.862186733336,1049.33565332235,1080.27758571906,1969.60937250911,2209.96163038578,1951.89527015293,2327.25902515085,2467.37648512749,2181.23694184785,1964.74456143809,1817.0245857758403,1758.69059961464,1475.77706416961
2.82789660090103,1044.32773349459,1053.18932983622,922.934480435064,1044.89134528411,1077.85691963105,1992.8040762068201,2235.3985240741604,1966.00741217167,2367.7219221415303,2492.7546837781,2302.6914031874103,2076.8563547139,1921.12402396925,1868.7293558918802,1562.1113344149899,1044.32773349459,1053.18932983622,922.934480435064,1044.89134528411,1077.85691963105,1992.8040762068201,2235.3985240741604,1966.00741217167,2367.7219221415303,2492.7546837781,2302.6914031874107,2076.8563547139,1921.12402396925,1868.7293558918798,1562.1113344149899
2.83763502035569,1036.46176854894,1046.1163401519,916.977719410824,1039.79092617851,1075.57078738873,2016.4144101908398,2262.47815663786,1981.97295378163,2408.0079799488603,2513.3795207827898,2429.4548468842604,2191.1174134227804,2026.7548186550198,1982.8094566644102,1651.5423970456197,1036.46176854894,1046.1163401519,916.977719410824,1039.79092617851,1075.57078738873,2016.41441019084,2262.47815663786,1981.97295378163,2408.0079799488603,2513.3795207827898,2429.4548468842604,2191.1174134227804,2026.7548186550202,1982.8094566644104,1651.5423970456195
2.84737343981035,1029.36603771716,1039.89999243039,912.100590049866,1034.27442222206,1073.52188025198,2041.2247506548601,2291.88284679524,1999.89930780501,2446.68539285867,2530.19087536401,2562.28579785912,2307.6982665588603,2133.3002941681198,2099.1043183650304,1743.38720437805,1029.36603771716,1039.89999243039,912.100590049866,1034.27442222206,1073.52188025198,2041.22475065486,2291.88284679524,1999.89930780501,2446.68539285867,2530.19087536401,2562.28579785912,2307.6982665588603,2133.30029416812,2099.1043183650304,1743.38720437805
2.8571118592650095,1022.9922595000801,1034.43191287187,908.254735834319,1028.72085919393,1071.81566817572,2067.62297883872,2323.67396774183,2019.34561861042,2482.51349650976,2544.40883586729,2702.07330755649,2427.1941815158702,2240.48998009374,2215.80464004823,1837.0656865907397,1022.99225950008,1034.43191287187,908.254735834319,1028.72085919393,1071.81566817572,2067.62297883872,2323.67396774183,2019.34561861042,2482.51349650976,2544.40883586729,2702.07330755649,2427.1941815158702,2240.48998009374,2215.80464004823,1837.0656865907401
2.8668502787196704,1017.1713318601801,1029.4796647418,905.233933158755,1023.50797231334,1070.52913237224,2095.5637294138396,2357.2312710687697,2039.43135328349,2514.70504079423,2557.290329777,2849.71593519438,2550.5039395072,2348.3990275995898,2331.42288038959,1932.1867520451399,1017.1713318601801,1029.4796647418,905.233933158755,1023.50797231334,1070.52913237224,2095.56372941384,2357.2312710687697,2039.43135328349,2514.70504079423,2557.290329777,2849.71593519438,2550.5039395072,2348.3990275995893,2331.42288038959,1932.18675204514
2.87658869817433,1011.67501725824,1024.77596229275,902.7221749008189,1018.8605605667699,1069.6885226384402,2124.59291113012,2391.2958311482503,2059.00031704496,2543.03639904621,2569.87454969828,3005.9399177469395,2678.60122217397,2457.34026117996,2445.04829375272,2028.59293960772,1011.67501725824,1024.77596229275,902.7221749008188,1018.86056056677,1069.6885226384402,2124.59291113012,2391.2958311482503,2059.00031704496,2543.03639904621,2569.87454969828,3005.9399177469395,2678.60122217397,2457.34026117996,2445.04829375272,2028.59293960772
2.8863271176289795,1006.2937829155001,1020.11476432835,900.387275120661,1014.7665825221401,1069.2706254342802,2153.92812637389,2424.1241477344397,2076.82348178509,2567.77041789255,2582.7720717914003,3171.0697148563204,2812.2238867706,2567.66214587448,2556.47223119992,2126.3473766871302,1006.2937829155001,1020.11476432835,900.387275120661,1014.7665825221401,1069.2706254342802,2153.92812637389,2424.12414773444,2076.82348178509,2567.77041789255,2582.7720717914003,3171.069714856321,2812.2238867706,2567.66214587448,2556.47223119992,2126.3473766871302
2.89806151547347,999.7860655663291,1014.44909556876,897.467489805784,1010.21392808068,1069.2497455258,2182.5840273952804,2453.7442754708604,2091.8094663734196,2589.41812302503,2596.03474977572,3344.77977304545,2951.52125291325,2679.49128414228,2666.13959515592,2225.6603827373,999.7860655663292,1014.44909556876,897.467489805784,1010.21392808068,1069.2497455258,2182.5840273952804,2453.7442754708604,2091.80946637342,2589.41812302503,2596.03474977572,3344.77977304545,2951.52125291325,2679.49128414228,2666.13959515592,2225.6603827373
2.90979591331796,993.2435885468441,1008.86614994408,894.3152064883991,1005.3920160130199,1069.65497610932,2209.52328383231,2478.277546999,2103.17576918471,2608.41635549237,2609.12518892609,3525.8734132556606,3095.71417048406,2792.47529927099,2774.9365164580104,2326.76780051587,993.2435885468441,1008.86614994408,894.3152064883992,1005.39201601302,1069.65497610932,2209.52328383231,2478.277546999,2103.17576918471,2608.41635549237,2609.12518892609,3525.873413255661,3095.71417048406,2792.47529927099,2774.9365164580104,2326.76780051587
2.92153031116245,986.855573957769,1003.7227706074001,891.154645497291,999.6328128025709,1070.43830734301,2233.80475097938,2496.25957321842,2110.5335298606,2624.8189370808605,2620.9899257904,3712.1523260073604,3242.8425197067304,2905.5907852991,2883.8713143531604,2429.78476463501,986.855573957769,1003.7227706074001,891.154645497291,999.6328128025708,1070.43830734301,2233.80475097938,2496.25957321842,2110.5335298606,2624.8189370808605,2620.9899257904,3712.1523260073604,3242.8425197067304,2905.5907852991,2883.8713143531604,2429.78476463501
2.93326470900694,980.8680055534351,999.369387999734,888.371435676169,992.736452688474,1071.65064450013,2254.6962632867103,2506.8783768994604,2113.86278260674,2638.0891597762197,2630.2272783866697,3900.4523841247205,3389.69730808427,3017.08146412891,2993.72870248451,2534.56524687892,980.8680055534352,999.369387999734,888.371435676169,992.736452688474,1071.65064450013,2254.6962632867103,2506.8783768994604,2113.86278260674,2638.08915977622,2630.2272783866697,3900.452384124721,3389.69730808427,3017.08146412891,2993.72870248451,2534.56524687892
2.94499910685142,975.4657254269749,996.0182847279609,886.310643579519,985.0488347130431,1073.4252214181,2271.72582789324,2510.06104991219,2113.39457826932,2647.05372739031,2635.3255858603898,4086.91516944198,3532.04171586319,3124.57951860295,3104.7758211219602,2640.59957175326,975.4657254269748,996.0182847279608,886.310643579519,985.0488347130432,1073.4252214181,2271.72582789324,2510.06104991219,2113.39457826932,2647.05372739031,2635.3255858603893,4086.91516944198,3532.04171586319,3124.57951860295,3104.77582112196,2640.59957175326
2.9567335046959102,970.6776258875169,993.650493470162,885.106006471069,977.4088161119431,1075.93398847163,2284.66247575594,2506.38420121344,2109.4486228688897,2650.04304899808,2634.93029212503,4267.52376805827,3665.1863332543703,3225.43027354872,3216.58330061232,2746.9796739263397,970.6776258875168,993.650493470162,885.106006471069,977.4088161119432,1075.93398847163,2284.66247575594,2506.38420121344,2109.4486228688893,2650.04304899808,2634.93029212503,4267.52376805827,3665.1863332543694,3225.43027354872,3216.58330061232,2746.97967392634
2.9684679025404,966.3558544119321,992.045798340261,884.6221505184401,970.908296728364,1079.3240472939,2293.44027548909,2496.83996340373,2102.28307855614,2645.20178877497,2628.08504489799,4438.85074633664,3784.87569967127,3317.18361216148,3328.00393423621,2852.45426471492,966.3558544119321,992.045798340261,884.6221505184401,970.908296728364,1079.3240472939,2293.44027548909,2496.83996340373,2102.28307855614,2645.20178877497,2628.08504489799,4438.85074633664,3784.87569967127,3317.18361216148,3328.00393423621,2852.45426471492
